type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/attribute_id,properties/label_type,properties/neighborhood,properties/severity,properties/is_temporary
Feature,Point,-122.30126190185547,47.62678909301758,52085785,SurfaceProblem,Stevens,3,false
Feature,Point,-122.30352783203125,47.628639221191406,52085786,SurfaceProblem,Stevens,2,false
Feature,Point,-122.30240631103516,47.63019943237305,52085787,SurfaceProblem,Stevens,3,false
Feature,Point,-122.30248260498047,47.629234313964844,52085788,SurfaceProblem,Stevens,2,false
Feature,Point,-122.30183410644531,47.62955093383789,52085789,SurfaceProblem,Stevens,3,false
Feature,Point,-122.30223846435547,47.62955093383789,52085790,SurfaceProblem,Stevens,3,false
Feature,Point,-122.30048370361328,47.629310607910156,52085791,SurfaceProblem,Stevens,3,false
Feature,Point,-122.30247497558594,47.62906265258789,52085792,SurfaceProblem,Stevens,2,false
Feature,Point,-122.30390930175781,47.634517669677734,52085793,SurfaceProblem,Stevens,3,false
Feature,Point,-122.3037338256836,47.634765625,52085794,SurfaceProblem,Stevens,2,false
Feature,Point,-122.31160736083984,47.61701965332031,52085795,SurfaceProblem,Stevens,2,false
Feature,Point,-122.31159973144531,47.61691665649414,52085796,SurfaceProblem,Stevens,2,false
Feature,Point,-122.31156158447266,47.61649703979492,52085797,SurfaceProblem,Stevens,2,false
Feature,Point,-122.3113784790039,47.61637496948242,52085798,SurfaceProblem,Stevens,2,false
Feature,Point,-122.31060028076172,47.616458892822266,52085799,SurfaceProblem,Stevens,5,false
Feature,Point,-122.31085968017578,47.616371154785156,52085800,SurfaceProblem,Stevens,1,false
Feature,Point,-122.3038101196289,47.63451385498047,52085801,SurfaceProblem,Stevens,4,false
Feature,Point,-122.31160736083984,47.61722946166992,52085802,SurfaceProblem,Stevens,1,false
Feature,Point,-122.3114013671875,47.61650085449219,52085803,SurfaceProblem,Stevens,3,false
Feature,Point,-122.31024932861328,47.616477966308594,52085804,SurfaceProblem,Stevens,2,false
Feature,Point,-122.31075286865234,47.61647415161133,52085805,SurfaceProblem,Stevens,5,false
Feature,Point,-122.3053207397461,47.63408279418945,52085806,SurfaceProblem,Stevens,3,false
Feature,Point,-122.30387115478516,47.63441467285156,52085807,SurfaceProblem,Stevens,2,false
Feature,Point,-122.30378723144531,47.63459396362305,52085808,SurfaceProblem,Stevens,3,false
Feature,Point,-122.31158447265625,47.61709976196289,52085809,SurfaceProblem,Stevens,1,false
Feature,Point,-122.31111145019531,47.616397857666016,52085810,SurfaceProblem,Stevens,4,false
Feature,Point,-122.3072509765625,47.62053680419922,52085811,Obstacle,Stevens,5,false
Feature,Point,-122.30369567871094,47.6214485168457,52085812,Obstacle,Stevens,2,false
Feature,Point,-122.30863952636719,47.62074279785156,52085813,Obstacle,Stevens,3,false
Feature,Point,-122.30371856689453,47.62229537963867,52085814,Obstacle,Stevens,3,false
Feature,Point,-122.34859466552734,47.65999221801758,52163096,CurbRamp,Fremont,1,false
Feature,Point,-122.35279083251953,47.663516998291016,52163103,CurbRamp,Fremont,1,false
Feature,Point,-122.35099792480469,47.657684326171875,52163104,CurbRamp,Fremont,1,false
Feature,Point,-122.3577880859375,47.65224075317383,52163114,CurbRamp,Fremont,2,false
Feature,Point,-122.34950256347656,47.64942932128906,52163115,CurbRamp,Fremont,2,false
Feature,Point,-122.35090637207031,47.6590690612793,52163124,CurbRamp,Fremont,2,false
Feature,Point,-122.3585205078125,47.656333923339844,52163130,CurbRamp,Fremont,1,false
Feature,Point,-122.35890197753906,47.654090881347656,52163131,CurbRamp,Fremont,3,false
Feature,Point,-122.3639907836914,47.6569709777832,52163132,CurbRamp,Fremont,2,false
Feature,Point,-122.3572769165039,47.65630340576172,52163133,CurbRamp,Fremont,1,false
Feature,Point,-122.35012817382812,47.662044525146484,52163142,CurbRamp,Fremont,2,false
Feature,Point,-122.3510513305664,47.65764617919922,52163143,CurbRamp,Fremont,1,false
Feature,Point,-122.34722137451172,47.650901794433594,52163150,CurbRamp,Fremont,1,false
Feature,Point,-122.3509292602539,47.658897399902344,52163157,CurbRamp,Fremont,2,false
Feature,Point,-122.35758972167969,47.65217208862305,52163164,CurbRamp,Fremont,3,false
Feature,Point,-122.34967803955078,47.650447845458984,52163165,CurbRamp,Fremont,1,false
Feature,Point,-122.3602066040039,47.66319274902344,52163203,NoSidewalk,Fremont,4,false
Feature,Point,-122.35675811767578,47.661468505859375,52163204,NoSidewalk,Fremont,5,false
Feature,Point,-122.36017608642578,47.663028717041016,52163205,NoSidewalk,Fremont,4,false
Feature,Point,-122.357177734375,47.66115951538086,52163206,NoSidewalk,Fremont,4,false
Feature,Point,-122.3635482788086,47.65681457519531,52163207,NoSidewalk,Fremont,4,false
Feature,Point,-122.31224060058594,47.61860656738281,52085815,Obstacle,Stevens,3,false
Feature,Point,-122.30352020263672,47.622901916503906,52085816,Obstacle,Stevens,3,false
Feature,Point,-122.3011245727539,47.62172317504883,52085817,Obstacle,Stevens,3,false
Feature,Point,-122.30352783203125,47.62213897705078,52085818,Obstacle,Stevens,3,false
Feature,Point,-122.29888153076172,47.62630844116211,52085819,Obstacle,Stevens,3,false
Feature,Point,-122.30257415771484,47.6233024597168,52085820,Obstacle,Stevens,2,false
Feature,Point,-122.30181121826172,47.62935256958008,52085821,Obstacle,Stevens,2,false
Feature,Point,-122.30242156982422,47.62874221801758,52085822,Obstacle,Stevens,2,false
Feature,Point,-122.31024932861328,47.61963653564453,52085823,Obstacle,Stevens,3,false
Feature,Point,-122.30366516113281,47.62239074707031,52085824,Obstacle,Stevens,1,false
Feature,Point,-122.3004379272461,47.628170013427734,52085825,Obstacle,Stevens,2,false
Feature,Point,-122.30366516113281,47.6231575012207,52085826,Obstacle,Stevens,3,false
Feature,Point,-122.30590057373047,47.63334655761719,52085827,Obstacle,Stevens,4,false
Feature,Point,-122.30522918701172,47.63340377807617,52085828,Obstacle,Stevens,3,false
Feature,Point,-122.30138397216797,47.63331604003906,52085829,Obstacle,Stevens,3,true
Feature,Point,-122.30062866210938,47.63256072998047,52085830,Obstacle,Stevens,5,true
Feature,Point,-122.30240631103516,47.63190841674805,52085831,Obstacle,Stevens,3,false
Feature,Point,-122.30145263671875,47.63336944580078,52085832,Obstacle,Stevens,2,true
Feature,Point,-122.30509948730469,47.63478469848633,52085833,Obstacle,Stevens,2,false
Feature,Point,-122.30982971191406,47.63410186767578,52085834,Obstacle,Stevens,3,false
Feature,Point,-122.30591583251953,47.6337776184082,52085835,Obstacle,Stevens,4,false
Feature,Point,-122.30587768554688,47.63409423828125,52085836,Obstacle,Stevens,2,false
Feature,Point,-122.31200408935547,47.634185791015625,52085837,Obstacle,Stevens,4,false
Feature,Point,-122.30591583251953,47.63347244262695,52085838,Obstacle,Stevens,4,false
Feature,Point,-122.30590057373047,47.63394546508789,52085839,Obstacle,Stevens,2,false
Feature,Point,-122.30180358886719,47.63454055786133,52085840,NoCurbRamp,Stevens,4,false
Feature,Point,-122.3087387084961,47.62434768676758,52085901,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30590057373047,47.62437438964844,52085902,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30879974365234,47.62321853637695,52085903,NoCurbRamp,Stevens,2,false
Feature,Point,-122.31015014648438,47.623294830322266,52085904,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30171966552734,47.63360595703125,52085905,NoCurbRamp,Stevens,4,false
Feature,Point,-122.3036117553711,47.632240295410156,52085906,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30857849121094,47.624481201171875,52085907,NoCurbRamp,Stevens,,false
Feature,Point,-122.3099365234375,47.625308990478516,52085908,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30718231201172,47.626827239990234,52085909,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30598449707031,47.62688064575195,52085910,NoCurbRamp,Stevens,4,false
Feature,Point,-122.30368041992188,47.62687301635742,52085911,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30598449707031,47.62681198120117,52085912,NoCurbRamp,Stevens,4,false
Feature,Point,-122.30369567871094,47.62678909301758,52085913,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29782104492188,47.62520980834961,52085914,NoCurbRamp,Stevens,4,false
Feature,Point,-122.2987060546875,47.625221252441406,52085915,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29761505126953,47.625118255615234,52085916,NoCurbRamp,Stevens,4,false
Feature,Point,-122.38006591796875,47.68165588378906,52086097,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38990020751953,47.68684005737305,52086098,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38748168945312,47.688655853271484,52086113,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38862609863281,47.68815994262695,52086114,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38742065429688,47.67775344848633,52086115,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38641357421875,47.67792510986328,52086116,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.3885726928711,47.67814636230469,52086117,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.3919906616211,47.68029022216797,52086118,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38774871826172,47.6889762878418,52086119,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.3888168334961,47.68831253051758,52086120,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.39035034179688,47.68896484375,52086121,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38970184326172,47.6849250793457,52086122,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38746643066406,47.684932708740234,52086123,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38439178466797,47.6856803894043,52086124,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38880920410156,47.69047927856445,52086125,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38926696777344,47.69051742553711,52086126,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.39080810546875,47.69047546386719,52086127,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38677215576172,47.69187545776367,52086128,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38971710205078,47.68687438964844,52086129,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38008117675781,47.681888580322266,52086144,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.388671875,47.689613342285156,52086145,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38777923583984,47.68906021118164,52086146,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.39031982421875,47.689048767089844,52086147,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38973999023438,47.68672180175781,52086148,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.3888168334961,47.686790466308594,52086157,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38861083984375,47.68500900268555,52086158,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38116455078125,47.6841926574707,52086159,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38114929199219,47.683563232421875,52086160,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38008117675781,47.68386459350586,52086161,CurbRamp,Loyal Heights,,false
Feature,Point,-122.38379669189453,47.68505859375,52086162,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.30243682861328,47.628578186035156,52085864,NoCurbRamp,Stevens,4,false
Feature,Point,-122.3086166381836,47.623226165771484,52085932,NoCurbRamp,Stevens,3,false
Feature,Point,-122.38782501220703,47.68674087524414,52086087,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38746643066406,47.68503952026367,52086088,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38440704345703,47.68608093261719,52086089,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38777923583984,47.68687438964844,52086090,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38784790039062,47.68674850463867,52086091,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.39041137695312,47.68684005737305,52086092,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38878631591797,47.684906005859375,52086093,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38313293457031,47.681278228759766,52086094,CurbRamp,Loyal Heights,5,false
Feature,Point,-122.38324737548828,47.68102264404297,52086095,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38094329833984,47.681365966796875,52086096,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38440704345703,47.68544006347656,52086111,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38446807861328,47.68866729736328,52086112,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38428497314453,47.686344146728516,52086133,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38221740722656,47.6849250793457,52086134,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38117980957031,47.684959411621094,52086135,CurbRamp,Loyal Heights,,false
Feature,Point,-122.38007354736328,47.684181213378906,52086136,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.37898254394531,47.68693542480469,52086137,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38984680175781,47.68687438964844,52086138,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38863372802734,47.68671798706055,52086152,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38972473144531,47.68502426147461,52086153,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38014221191406,47.683170318603516,52086154,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38818359375,47.68689727783203,52086173,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.3888168334961,47.6849365234375,52086174,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38330841064453,47.68141174316406,52086175,CurbRamp,Loyal Heights,4,false
Feature,Point,-122.38751220703125,47.68608856201172,52086190,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38776397705078,47.6850471496582,52086191,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38430786132812,47.685882568359375,52086192,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.3874282836914,47.679569244384766,52086193,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38739776611328,47.679176330566406,52086194,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.391845703125,47.680118560791016,52086195,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.387451171875,47.6794548034668,52086196,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38772583007812,47.679256439208984,52086197,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38873291015625,47.67831802368164,52086198,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.39037322998047,47.679527282714844,52086199,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38748931884766,47.685333251953125,52086200,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38754272460938,47.68507385253906,52086201,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38745880126953,47.68689727783203,52086202,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38787078857422,47.686744689941406,52086203,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38430786132812,47.685672760009766,52086204,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38224029541016,47.67744445800781,52086205,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38273620605469,47.677650451660156,52086206,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38114929199219,47.67749786376953,52086207,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38005828857422,47.6800537109375,52086208,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.3831787109375,47.68034744262695,52086209,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38496398925781,47.694190979003906,52086210,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.37907409667969,47.690650939941406,52086211,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.37797546386719,47.681297302246094,52086212,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.37696075439453,47.685123443603516,52086229,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38103485107422,47.6871337890625,52086239,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.37905883789062,47.68690490722656,52086240,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38008117675781,47.68315124511719,52086241,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.3769760131836,47.68870544433594,52086256,CurbRamp,Loyal Heights,4,false
Feature,Point,-122.37793731689453,47.69050598144531,52086257,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.37775421142578,47.681297302246094,52086258,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38006591796875,47.682098388671875,52086259,CurbRamp,Loyal Heights,,false
Feature,Point,-122.37699890136719,47.685150146484375,52086260,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38095092773438,47.67960739135742,52086267,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38111877441406,47.67959976196289,52086279,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.3769302368164,47.67607879638672,52086285,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38098907470703,47.67765426635742,52086286,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.376708984375,47.67616271972656,52086309,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.37655639648438,47.675968170166016,52086310,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.3819808959961,47.67607116699219,52086311,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38114929199219,47.67607116699219,52086312,CurbRamp,Loyal Heights,4,false
Feature,Point,-122.38211059570312,47.686805725097656,52086313,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.3769302368164,47.683162689208984,52086324,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.37994384765625,47.68265151977539,52086325,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38534545898438,47.683265686035156,52086326,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.39081573486328,47.68310546875,52086349,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.39200592041016,47.680763244628906,52086350,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.3799819946289,47.68338394165039,52086351,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.37699127197266,47.68318557739258,52086352,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38427734375,47.68677520751953,52086353,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38427734375,47.68659591674805,52086354,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38865661621094,47.684898376464844,52086355,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.388671875,47.69047927856445,52086356,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.39091491699219,47.690494537353516,52086357,CurbRamp,Loyal Heights,,false
Feature,Point,-122.3874740600586,47.69410705566406,52086358,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38338470458984,47.68864822387695,52086359,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.3919906616211,47.68067169189453,52086365,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38740539550781,47.68135452270508,52086366,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38641357421875,47.680423736572266,52086367,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.3833236694336,47.6806640625,52086368,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.39180755615234,47.68043518066406,52086369,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38967895507812,47.683170318603516,52086370,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38641357421875,47.684932708740234,52086371,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38323211669922,47.67959213256836,52086388,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38529205322266,47.67914962768555,52086389,CurbRamp,Loyal Heights,,false
Feature,Point,-122.38633728027344,47.679561614990234,52086390,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.39292907714844,47.6795654296875,52086391,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38270568847656,47.688682556152344,52086412,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38219451904297,47.68873596191406,52086413,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.3790283203125,47.690513610839844,52086414,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38641357421875,47.67975997924805,52086415,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38327026367188,47.68047332763672,52086416,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.3919906616211,47.68052673339844,52086417,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38987731933594,47.68317413330078,52086418,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.38745880126953,47.68315887451172,52086419,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38634490966797,47.68314743041992,52086420,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38427734375,47.68494415283203,52086421,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.39186096191406,47.680789947509766,52086437,CurbRamp,Loyal Heights,3,false
Feature,Point,-122.38543701171875,47.67911148071289,52086438,CurbRamp,Loyal Heights,4,false
Feature,Point,-122.38640594482422,47.678863525390625,52086439,CurbRamp,Loyal Heights,1,false
Feature,Point,-122.38330078125,47.680625915527344,52086440,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.39292907714844,47.686710357666016,52086441,CurbRamp,Loyal Heights,2,false
Feature,Point,-122.30467224121094,47.628623962402344,52085884,NoCurbRamp,Stevens,3,false
Feature,Point,-122.3037109375,47.62860107421875,52085885,NoCurbRamp,Stevens,5,false
Feature,Point,-122.30618286132812,47.626895904541016,52085886,NoCurbRamp,Stevens,4,false
Feature,Point,-122.30484771728516,47.62860107421875,52085887,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30350494384766,47.62857437133789,52085888,NoCurbRamp,Stevens,5,false
Feature,Point,-122.30595397949219,47.62862777709961,52085889,NoCurbRamp,Stevens,3,false
Feature,Point,-122.303466796875,47.628700256347656,52085890,NoCurbRamp,Stevens,5,false
Feature,Point,-122.30595397949219,47.62870788574219,52085891,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30349731445312,47.62872314453125,52085892,NoCurbRamp,Stevens,5,false
Feature,Point,-122.30874633789062,47.6268310546875,52085893,NoCurbRamp,Stevens,2,false
Feature,Point,-122.30875396728516,47.62689971923828,52085894,NoCurbRamp,Stevens,,false
Feature,Point,-122.30984497070312,47.62683868408203,52085895,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30879211425781,47.624393463134766,52085896,NoCurbRamp,Stevens,2,false
Feature,Point,-122.31004333496094,47.62440490722656,52085897,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30740356445312,47.62691879272461,52085898,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30872344970703,47.62864303588867,52085899,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29763793945312,47.62510681152344,52085900,NoCurbRamp,Stevens,4,false
Feature,Point,-122.30870056152344,47.619728088378906,52085933,NoCurbRamp,Stevens,3,false
Feature,Point,-122.308837890625,47.62055969238281,52085934,NoCurbRamp,Stevens,3,false
Feature,Point,-122.31008911132812,47.61962127685547,52085935,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30998229980469,47.62054443359375,52085936,NoCurbRamp,Stevens,3,false
Feature,Point,-122.3101806640625,47.622127532958984,52085937,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30362701416016,47.624324798583984,52085938,NoCurbRamp,Stevens,3,false
Feature,Point,-122.3037109375,47.623146057128906,52085939,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30613708496094,47.623172760009766,52085940,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30127716064453,47.62029266357422,52085941,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30113220214844,47.62131881713867,52085942,NoCurbRamp,Stevens,2,false
Feature,Point,-122.29998016357422,47.621463775634766,52085943,NoCurbRamp,Stevens,4,false
Feature,Point,-122.30601501464844,47.61846160888672,52085944,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30602264404297,47.61856460571289,52085945,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30599212646484,47.61963653564453,52085946,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30729675292969,47.619606018066406,52085947,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29520416259766,47.62582015991211,52085948,NoCurbRamp,Stevens,5,false
Feature,Point,-122.30116271972656,47.625972747802734,52085949,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30123901367188,47.62590789794922,52085950,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29869842529297,47.6259765625,52085951,NoCurbRamp,Stevens,3,false
Feature,Point,-122.2988052368164,47.6267204284668,52085952,NoCurbRamp,Stevens,3,false
Feature,Point,-122.2986831665039,47.62670135498047,52085953,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30127716064453,47.62522506713867,52085954,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30109405517578,47.62525177001953,52085955,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30109405517578,47.62514114379883,52085956,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30110168457031,47.62433624267578,52085957,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30126953125,47.62445831298828,52085958,NoCurbRamp,Stevens,3,false
Feature,Point,-122.297607421875,47.62442398071289,52085959,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29761505126953,47.62431716918945,52085960,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29782104492188,47.62432098388672,52085961,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29778289794922,47.62443923950195,52085962,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29891967773438,47.62429428100586,52085963,NoCurbRamp,Stevens,3,false
Feature,Point,-122.2986831665039,47.624427795410156,52085964,NoCurbRamp,Stevens,3,false
Feature,Point,-122.2999267578125,47.6251220703125,52085965,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29979705810547,47.62511444091797,52085966,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29869842529297,47.625118255615234,52085967,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29889678955078,47.62520980834961,52085968,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30252075195312,47.62674331665039,52085969,NoCurbRamp,Stevens,3,false
Feature,Point,-122.3004379272461,47.628173828125,52085970,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30030822753906,47.62746047973633,52085971,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30047607421875,47.629234313964844,52085972,NoCurbRamp,Stevens,3,false
Feature,Point,-122.3001937866211,47.630165100097656,52085973,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29866027832031,47.62745666503906,52085974,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29865264892578,47.627357482910156,52085975,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29883575439453,47.62744140625,52085976,NoCurbRamp,Stevens,3,false
Feature,Point,-122.29883575439453,47.62736892700195,52085977,NoCurbRamp,Stevens,3,false
Feature,Point,-122.31245422363281,47.62877655029297,52085978,NoCurbRamp,Stevens,3,false
Feature,Point,-122.31123352050781,47.62693786621094,52085979,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30706787109375,47.63239669799805,52085980,NoCurbRamp,Stevens,2,false
Feature,Point,-122.30850982666016,47.63226318359375,52085981,NoCurbRamp,Stevens,3,false
Feature,Point,-122.31002807617188,47.632286071777344,52085982,NoCurbRamp,Stevens,3,false
Feature,Point,-122.31130981445312,47.632381439208984,52085983,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30595397949219,47.630672454833984,52085984,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30464935302734,47.630577087402344,52085985,NoCurbRamp,Stevens,3,false
Feature,Point,-122.30030822753906,47.631309509277344,52085986,NoCurbRamp,Stevens,3,false
Feature,Point,-122.3002700805664,47.631263732910156,52085987,NoCurbRamp,Stevens,2,false
Feature,Point,-122.30866241455078,47.62043762207031,52085988,NoCurbRamp,Stevens,3,false
