cell_id,lat,lon,barrier_count,severity_mean,severity_max,temp_ratio,dominant_type,neighborhood,accessibility_score,risk_level
38_24,47.68864411574144,-122.29631148118239,126,3.9126984126984126,5.0,0.007692307692307693,NoSidewalk,Ravenna,50.7,High
38_25,47.688052548302544,-122.29042371114095,140,3.3857142857142857,5.0,0.0,NoCurbRamp,Ravenna,52.6,High
38_26,47.688241109360746,-122.28616639297374,136,3.4411764705882355,5.0,0.0072992700729927005,CurbRamp,Bryant,53.2,High
38_27,47.68791262308756,-122.28188510969574,97,3.4948453608247423,5.0,0.0,NoSidewalk,View Ridge,66.1,High
38_3,47.68902718483865,-122.40104510333087,109,3.0642201834862384,4.0,0.0,NoSidewalk,Sunset Hill,66.6,High
38_30,47.68709221864358,-122.26612658378406,37,4.108108108108108,5.0,0.0,NoSidewalk,View Ridge,84.8,Medium
38_4,47.68812254917474,-122.39612485155646,79,1.9493670886075949,4.0,0.0,CurbRamp,Sunset Hill,84.6,Medium
38_5,47.687751611073814,-122.39053400357564,96,2.3854166666666665,5.0,0.0,CurbRamp,Loyal Heights,77.1,Medium
38_6,47.687354077790914,-122.38592946905838,93,2.4838709677419355,5.0,0.0,CurbRamp,Loyal Heights,76.9,Medium
38_7,47.687731717540096,-122.38120695131015,108,2.962962962962963,5.0,0.02654867256637168,NoCurbRamp,Loyal Heights,68.0,Medium
38_8,47.68763979019657,-122.37599760486233,62,3.161290322580645,5.0,0.016129032258064516,NoCurbRamp,Whittier Heights,80.4,High
38_9,47.68796169167698,-122.37062042538483,100,2.9,5.0,0.009900990099009901,NoCurbRamp,Whittier Heights,71.0,Medium
39_10,47.69240875244141,-122.3668529663086,124,3.8225806451612905,5.0,0.0,NoSidewalk,Whittier Heights,52.6,High
39_11,47.69214630126953,-122.36156657590705,58,4.344827586206897,5.0,0.0,NoSidewalk,Whittier Heights,74.8,High
39_12,47.69467798868815,-122.35392761230469,14,4.428571428571429,5.0,0.0,NoSidewalk,Green Lake,93.8,Medium
39_13,47.69206653941762,-122.35249629165187,30,2.9,5.0,0.0,CurbRamp,Green Lake,91.3,Medium
39_14,47.692437296328336,-122.34528947913128,46,1.826086956521739,5.0,0.0,CurbRamp,Green Lake,91.6,Medium
39_15,47.690551122029625,-122.34033923678928,18,1.6111111111111112,3.0,0.0,CurbRamp,Green Lake,97.1,Low
39_16,47.691052754720054,-122.3358648390997,20,2.0,4.0,0.0,CurbRamp,Green Lake,96.0,Medium
39_17,47.69207611083984,-122.33305969238282,5,3.2,4.0,0.0,NoSidewalk,Green Lake,98.4,Medium
39_19,47.69254563984118,-122.32283622340152,19,2.210526315789474,4.0,0.0,CurbRamp,Roosevelt,95.8,Low
39_20,47.69219716389974,-122.3166009812128,21,1.8571428571428572,3.0,0.0,CurbRamp,Roosevelt,96.1,Medium
39_21,47.69338734944662,-122.30982716878255,5,3.2,4.0,0.0,CurbRamp,Roosevelt,98.4,Medium
39_22,47.692352330909586,-122.30458659046101,104,4.038461538461538,5.0,0.0,NoSidewalk,Ravenna,58.0,High
39_23,47.6931494895858,-122.300593289462,196,4.36734693877551,5.0,0.0,NoSidewalk,Ravenna,14.400000000000006,High
39_24,47.69284162960292,-122.29533561802309,233,4.390557939914163,5.0,0.0,NoSidewalk,Ravenna,0.0,High
39_25,47.69282230734825,-122.29120045900345,248,3.9879032258064515,5.0,0.0,NoSidewalk,Ravenna,1.0999999999999943,High
39_26,47.693056611453784,-122.28680835050694,186,4.634408602150538,5.0,0.0,NoSidewalk,View Ridge,13.799999999999983,High
39_27,47.693237017559746,-122.2815683836578,86,4.325581395348837,5.0,0.0,NoSidewalk,View Ridge,62.8,High
39_28,47.69158592224121,-122.27460899353028,20,3.25,5.0,0.0,NoCurbRamp,View Ridge,93.5,Medium
39_29,47.69147138595581,-122.27151355743408,38,3.4473684210526314,5.0,0.025,NoSidewalk,View Ridge,86.9,Medium
39_3,47.69347171125741,-122.40023772141029,144,3.1805555555555554,5.0,0.0,NoSidewalk,Sunset Hill,54.2,High
39_4,47.692347465677464,-122.39535051711063,93,2.6989247311827955,3.0,0.0,NoSidewalk,Sunset Hill,74.9,Medium
39_5,47.69286549677614,-122.3912805651055,118,2.9491525423728815,3.0,0.0,NoSidewalk,Loyal Heights,65.2,Medium
39_6,47.693256295245625,-122.38561472685441,89,2.5842696629213484,5.0,0.0,SurfaceProblem,Loyal Heights,77.0,Medium
39_7,47.69219458364222,-122.38053821647254,135,3.977777777777778,5.0,0.0,NoSidewalk,Loyal Heights,46.3,High
39_8,47.6926513846594,-122.37676343845047,131,3.267175572519084,5.0,0.0,NoSidewalk,Loyal Heights,57.2,High
39_9,47.69275307755091,-122.37085040742882,238,3.903361344537815,5.0,0.0,NoSidewalk,Whittier Heights,7.099999999999994,High
3_27,47.51481737409319,-122.2788827078683,6,4.0,4.0,0.0,NoSidewalk,Mount Baker,97.6,Medium
3_28,47.511896209716795,-122.27440368652344,24,4.0,4.0,0.0,NoSidewalk,Mount Baker,90.4,Medium
3_29,47.51214175754123,-122.27245415581598,18,3.8333333333333335,4.0,0.0,NoSidewalk,Mount Baker,93.1,Medium
3_30,47.514330182756694,-122.26401628766742,6,2.8333333333333335,4.0,0.0,CurbRamp,Mount Baker,98.3,Low
3_31,47.5124434613167,-122.26064479097407,46,3.130434782608696,4.0,0.0,NoCurbRamp,Mount Baker,85.6,Medium
3_32,47.51326674681444,-122.25613975524902,92,3.0543478260869565,5.0,0.019230769230769232,NoCurbRamp,Mount Baker,71.9,High
3_33,47.5118285285102,-122.2515631781684,16,3.625,4.0,0.0,NoCurbRamp,Mount Baker,94.2,Medium
3_34,47.51045608520508,-122.24363708496094,1,4.0,4.0,0.0,NoSidewalk,Mount Baker,99.6,Medium
3_35,47.51049364530123,-122.24228316086989,13,4.0,4.0,0.0,NoSidewalk,Mount Baker,94.8,Medium
3_5,47.51374740600586,-122.39037450154622,29,3.5172413793103448,5.0,0.0,NoSidewalk,Industrial District,89.8,Medium
3_6,47.51424865722656,-122.38558731079101,10,3.3,4.0,0.0,NoSidewalk,Industrial District,96.7,Medium
3_7,47.510610580444336,-122.3831672668457,2,4.0,4.0,0.0,Obstacle,Industrial District,99.2,Medium
3_8,47.513551009328744,-122.37511082699424,16,3.1875,5.0,0.05263157894736842,SurfaceProblem,Industrial District,94.9,Medium
40_10,47.69779431722998,-122.36699571066755,122,4.442622950819672,5.0,0.0,NoSidewalk,Whittier Heights,45.8,High
40_12,47.698083196367534,-122.35527601696197,79,4.063291139240507,5.0,0.0,NoSidewalk,Whittier Heights,67.9,High
40_13,47.69881922858102,-122.35123348236084,52,4.134615384615385,5.0,0.0,NoSidewalk,Green Lake,78.5,High
40_14,47.698917865753174,-122.34449768066406,8,1.875,4.0,0.0,CurbRamp,Green Lake,98.5,Low
40_15,47.699239095052086,-122.34332784016927,3,3.6666666666666665,5.0,0.0,CurbRamp,Green Lake,98.9,Medium
40_16,47.69786834716797,-122.33491516113281,1,1.0,1.0,0.0,CurbRamp,Green Lake,99.9,Low
40_18,47.697872924804685,-122.3257064819336,5,4.6,5.0,0.0,NoSidewalk,Roosevelt,97.7,Medium
40_19,47.69699001312256,-122.32246998378209,28,2.142857142857143,5.0,0.0,CurbRamp,Roosevelt,94.0,Medium
40_20,47.699303732977974,-122.3156698015001,35,3.3714285714285714,5.0,0.1111111111111111,Obstacle,Roosevelt,88.2,Medium
40_21,47.699935566295274,-122.31223227761008,11,3.5454545454545454,5.0,0.09090909090909091,Obstacle,Roosevelt,96.1,Medium
40_22,47.69725487871868,-122.30554813291968,81,3.876543209876543,5.0,0.0,NoSidewalk,Ravenna,68.6,High
40_23,47.69748999855735,-122.30016200427703,186,4.467741935483871,5.0,0.0,NoSidewalk,Ravenna,16.900000000000006,High
40_24,47.69788444648355,-122.29594825486005,232,4.198275862068965,5.0,0.0,NoSidewalk,Ravenna,2.5999999999999943,High
40_25,47.69689911777533,-122.2919447815534,98,3.5918367346938775,5.0,0.0,NoSidewalk,Ravenna,64.8,High
40_26,47.696387197457106,-122.28607260012159,98,4.163265306122449,5.0,0.0,NoSidewalk,View Ridge,59.2,High
40_27,47.69719833135605,-122.2820554971695,62,4.67741935483871,5.0,0.0,NoSidewalk,View Ridge,71.0,High
40_3,47.69656765099728,-122.39933799974847,31,3.0,3.0,0.0,NoSidewalk,Sunset Hill,90.7,Medium
40_4,47.69813697568832,-122.39702852310673,30,3.0,3.0,0.0,NoSidewalk,Sunset Hill,91.0,Medium
40_5,47.69828750610352,-122.39107187906902,70,3.0,3.0,0.0,NoSidewalk,Loyal Heights,79.0,High
40_6,47.69787393297468,-122.38643510001046,81,3.0,3.0,0.0,NoSidewalk,Loyal Heights,75.7,High
40_7,47.69897592984713,-122.3803501862746,100,3.0,3.0,0.0,NoSidewalk,Loyal Heights,70.0,High
40_8,47.698410831798206,-122.37555216008967,110,4.4,5.0,0.0,NoSidewalk,Whittier Heights,51.599999999999994,High
40_9,47.69764598846436,-122.37027141571045,196,4.158163265306122,5.0,0.0,NoSidewalk,Whittier Heights,18.500000000000014,High
41_10,47.70151742299398,-122.36652755737305,12,1.4166666666666667,3.0,0.0,CurbRamp,Whittier Heights,98.3,Low
41_11,47.705103737967356,-122.36119878859748,20,2.55,3.0,0.0,NoSidewalk,Whittier Heights,94.9,Medium
41_12,47.701398849487305,-122.35805130004883,2,4.5,5.0,0.0,CurbRamp,Whittier Heights,99.1,Medium
41_13,47.70402672950258,-122.3507955023583,46,2.5,5.0,0.0,CurbRamp,Green Lake,88.5,Medium
41_14,47.70236220183196,-122.34573929398148,25,2.2,5.0,0.0,CurbRamp,Green Lake,94.5,Medium
41_15,47.70261783287173,-122.34045885430008,57,3.8771929824561404,5.0,0.06557377049180328,NoSidewalk,Green Lake,77.9,High
41_16,47.703321729387554,-122.33688814677889,61,4.065573770491803,5.0,0.07936507936507936,NoSidewalk,Green Lake,75.2,High
41_18,47.70124816894531,-122.32344818115234,1,1.0,1.0,0.0,CurbRamp,Roosevelt,99.9,Low
41_19,47.70206756591797,-122.32309087117513,30,2.066666666666667,5.0,0.0,CurbRamp,Roosevelt,93.8,Medium
41_20,47.70143226340965,-122.31536554407191,25,4.08,5.0,0.0,NoSidewalk,Roosevelt,89.8,Medium
41_22,47.70359969139099,-122.3039779663086,14,5.0,5.0,0.0,NoSidewalk,Ravenna,93.0,Medium
41_23,47.70423413629401,-122.30038117709225,73,3.863013698630137,5.0,0.0,NoSidewalk,Ravenna,71.8,High
41_24,47.703614496551786,-122.29590167830476,113,4.247787610619469,5.0,0.0,NoSidewalk,Ravenna,51.99999999999999,High
41_26,47.70165252685547,-122.28343963623047,0,1.0,1.0,0.0,Obstacle,View Ridge,50.0,Low
41_27,47.703494208199636,-122.28135735648019,10,3.8,5.0,0.0,NoSidewalk,View Ridge,96.2,Medium
41_5,47.70072555541992,-122.39097747802734,15,3.0,3.0,0.0,NoSidewalk,Loyal Heights,95.5,Medium
41_7,47.702966735118956,-122.38049736924059,127,3.0,3.0,0.0,NoSidewalk,Loyal Heights,61.9,High
41_8,47.7022102355957,-122.37619664809283,85,3.8,5.0,0.0,NoSidewalk,Whittier Heights,67.7,High
41_9,47.702592253685,-122.37072509527206,248,4.536290322580645,5.0,0.0,NoSidewalk,Whittier Heights,0.0,High
42_10,47.70672035217285,-122.36669921875,30,3.0,3.0,0.0,NoSidewalk,Whittier Heights,91.0,Medium
42_11,47.70804457968854,-122.36137227809175,45,3.1333333333333333,5.0,0.0,NoSidewalk,Whittier Heights,85.9,Medium
42_12,47.70926358149602,-122.35531733586238,51,3.5686274509803924,5.0,0.0,NoSidewalk,Green Lake,81.8,High
42_13,47.706942058744886,-122.3520278930664,21,2.142857142857143,3.0,0.0,NoSidewalk,Green Lake,95.5,Medium
42_14,47.70634365081787,-122.34764862060547,4,3.0,3.0,0.0,NoSidewalk,Green Lake,98.8,Medium
42_15,47.70688056945801,-122.33988952636719,0,1.0,1.0,0.0,NoSidewalk,Green Lake,50.0,Low
42_16,47.7060292561849,-122.3338139851888,3,2.3333333333333335,3.0,0.3333333333333333,CurbRamp,Green Lake,99.3,Low
42_17,47.70936043031754,-122.32872599940146,31,3.2903225806451615,5.0,0.0,NoSidewalk,Roosevelt,89.8,Medium
42_18,47.70929751676672,-122.32525096220128,34,3.1470588235294117,4.0,0.0,NoSidewalk,Roosevelt,89.3,Medium
42_19,47.709564208984375,-122.32321421305339,3,1.0,1.0,0.0,CurbRamp,Roosevelt,99.7,Low
42_20,47.70940235682896,-122.3155757359096,34,3.6470588235294117,5.0,0.05714285714285714,NoSidewalk,Roosevelt,87.6,Medium
42_21,47.70676858084543,-122.31240626743862,7,3.2857142857142856,5.0,0.0,CurbRamp,Roosevelt,97.7,Medium
42_22,47.70811367034912,-122.3039984703064,16,3.6875,5.0,0.0625,NoSidewalk,Ravenna,94.1,Medium
42_23,47.70811287237673,-122.30056077606824,98,4.285714285714286,5.0,0.02040816326530612,NoSidewalk,Ravenna,58.0,High
42_24,47.70909824501089,-122.29641905285064,147,4.238095238095238,5.0,0.0,NoSidewalk,Ravenna,37.7,High
42_25,47.70860481262207,-122.29147720336914,2,4.0,4.0,0.0,NoSidewalk,View Ridge,99.2,Medium
42_8,47.70815582275391,-122.3749605814616,30,3.0,3.0,0.0,NoSidewalk,Whittier Heights,91.0,Medium
42_9,47.70795440673828,-122.37140401204427,24,3.0,3.0,0.0,NoSidewalk,Whittier Heights,92.8,Medium
43_11,47.7127799987793,-122.35935516357422,14,3.4285714285714284,5.0,0.0,NoSidewalk,Whittier Heights,95.2,Medium
43_12,47.711807552136875,-122.3568528827868,37,3.5135135135135136,5.0,0.02631578947368421,Obstacle,Whittier Heights,87.0,Medium
43_14,47.71384946037741,-122.34502545525046,17,2.2941176470588234,5.0,0.0,NoSidewalk,Green Lake,96.1,Low
43_17,47.71177242113196,-122.32978489087975,22,4.409090909090909,5.0,0.0,NoSidewalk,Roosevelt,90.3,Medium
43_18,47.712439643012154,-122.32756240279586,27,3.8518518518518516,4.0,0.037037037037037035,NoSidewalk,Roosevelt,89.6,Medium
43_19,47.71309178374534,-122.32022502810456,84,4.0,4.0,0.011627906976744186,NoSidewalk,Roosevelt,66.4,High
43_20,47.7113766140408,-122.31708229912653,53,3.3207547169811322,4.0,0.018518518518518517,NoSidewalk,Roosevelt,82.4,High
43_21,47.71481513977051,-122.31239318847656,2,2.5,3.0,0.0,CurbRamp,Roosevelt,99.5,Low
43_23,47.71243787791631,-122.3002236771257,73,3.6027397260273974,5.0,0.0273972602739726,NoSidewalk,Ravenna,73.7,High
43_24,47.71269725350773,-122.29645179299747,204,4.25,5.0,0.0,NoSidewalk,Ravenna,13.299999999999997,High
43_25,47.71233568693462,-122.2918516460218,38,4.0,4.0,0.0,NoSidewalk,View Ridge,84.8,Medium
43_26,47.71262311935425,-122.28588406244914,44,4.431818181818182,5.0,0.0,NoSidewalk,View Ridge,80.5,Medium
43_27,47.712520599365234,-122.28123092651367,4,3.25,4.0,0.0,NoSidewalk,View Ridge,98.7,Medium
44_10,47.7178305264177,-122.36465296252021,29,4.0344827586206895,5.0,0.0,NoSidewalk,Whittier Heights,88.3,Medium
44_11,47.71757721114945,-122.360961327186,89,3.202247191011236,5.0,0.0,NoSidewalk,Whittier Heights,71.5,High
44_18,47.71759716669718,-122.32634385426839,24,4.375,5.0,0.08333333333333333,NoSidewalk,Roosevelt,89.5,Medium
44_19,47.71747433409399,-122.32036613931461,97,3.9690721649484537,4.0,0.0,NoSidewalk,Roosevelt,61.5,High
44_20,47.717384847005206,-122.31611399332682,69,3.4057971014492754,4.0,0.013333333333333334,NoSidewalk,Roosevelt,76.5,High
44_21,47.71639530475323,-122.31274942251352,25,2.6,4.0,0.15384615384615385,CurbRamp,Roosevelt,93.5,Medium
44_22,47.71918296813965,-122.30385208129883,2,3.0,3.0,0.0,NoSidewalk,Ravenna,99.4,Medium
44_23,47.719734790278416,-122.30127910539215,50,3.08,5.0,0.0,NoSidewalk,Ravenna,84.6,High
44_24,47.717399864866024,-122.29564506129215,57,2.807017543859649,5.0,0.0,NoSidewalk,Ravenna,84.0,Medium
44_25,47.71660664876302,-122.29035288492838,15,4.6,5.0,0.0,NoSidewalk,View Ridge,93.1,Medium
45_10,47.72297713335823,-122.36365598790786,17,4.823529411764706,5.0,0.058823529411764705,NoSidewalk,Whittier Heights,91.8,Medium
45_11,47.72349116007487,-122.36240590413412,29,4.793103448275862,5.0,0.0,NoSidewalk,Whittier Heights,86.1,Medium
45_12,47.72387386503674,-122.35607619512649,21,1.619047619047619,4.0,0.0,CurbRamp,Whittier Heights,96.6,Medium
45_13,47.722324795193146,-122.34864976671007,9,3.2222222222222223,5.0,0.0,NoSidewalk,Green Lake,97.1,Medium
45_14,47.72270767777054,-122.34652738217954,54,3.6296296296296298,5.0,0.0,NoSidewalk,Green Lake,80.4,High
45_15,47.722764015197754,-122.3413314819336,4,5.0,5.0,0.0,NoSidewalk,Green Lake,98.0,Medium
45_17,47.72199140276228,-122.33043234688895,7,2.7142857142857144,4.0,0.0,NoSidewalk,Green Lake,98.1,Low
45_18,47.72316224234445,-122.32378332955497,42,3.5952380952380953,5.0,0.0,NoSidewalk,Roosevelt,84.9,Medium
45_19,47.72385339175953,-122.32275076473461,17,4.0,4.0,0.0,NoSidewalk,Roosevelt,93.2,Medium
45_20,47.72111117839813,-122.31475567817688,32,4.0,4.0,0.03125,NoSidewalk,Roosevelt,87.2,Medium
45_21,47.72360300134729,-122.31212625385803,81,3.1481481481481484,4.0,0.0,SurfaceProblem,Roosevelt,74.5,High
45_22,47.72314453125,-122.30522769314426,141,2.9078014184397163,5.0,0.0,NoSidewalk,Ravenna,59.0,Medium
45_23,47.72275180476053,-122.30160900524685,218,2.8944954128440368,5.0,0.004464285714285714,NoSidewalk,Ravenna,36.9,Medium
45_24,47.72168831598191,-122.29730551583427,42,2.4285714285714284,5.0,0.0,NoSidewalk,Ravenna,89.8,Medium
45_25,47.72301483154297,-122.29316541883681,9,1.6666666666666667,3.0,0.0,CurbRamp,View Ridge,98.5,Low
45_26,47.72432518005371,-122.28641128540039,4,4.25,5.0,0.0,NoSidewalk,View Ridge,98.3,Medium
45_9,47.722136815389,-122.37084147135417,30,2.566666666666667,4.0,0.0,SurfaceProblem,Whittier Heights,92.3,Medium
46_11,47.729150884291705,-122.35954598819508,16,5.0,5.0,0.0,NoSidewalk,Whittier Heights,92.0,Medium
46_12,47.72641900869516,-122.35819537823016,8,3.75,4.0,0.0,NoSidewalk,Whittier Heights,97.0,Medium
46_13,47.7278024037679,-122.34978739420573,30,4.433333333333334,5.0,0.0,NoSidewalk,Green Lake,86.7,Medium
46_14,47.7271474202474,-122.34779103597005,15,2.066666666666667,5.0,0.0,CurbRamp,Green Lake,96.9,Low
46_15,47.72921371459961,-122.33844757080078,1,5.0,5.0,0.0,NoSidewalk,Green Lake,99.5,Medium
46_16,47.72896772815335,-122.33769152241368,27,4.518518518518518,5.0,0.0,NoSidewalk,Green Lake,87.8,Medium
46_18,47.72753888910467,-122.32355568625711,42,3.9761904761904763,4.0,0.0,NoSidewalk,Roosevelt,83.3,Medium
46_21,47.727814531326295,-122.31266498565674,79,3.2531645569620253,5.0,0.0,Obstacle,Roosevelt,74.3,High
46_22,47.727604680591156,-122.30510526233249,143,2.986013986013986,3.0,0.0,NoSidewalk,Ravenna,57.3,Medium
46_23,47.727486179993214,-122.30123648179315,224,3.9464285714285716,5.0,0.0,NoSidewalk,Ravenna,11.599999999999994,High
46_24,47.730200840876655,-122.29718956580528,12,3.0,3.0,0.0,NoSidewalk,Ravenna,96.4,Medium
46_26,47.726615232579846,-122.28596406824448,17,3.823529411764706,5.0,0.0,NoSidewalk,View Ridge,93.5,Medium
47_11,47.730546133858816,-122.35925783429828,14,5.0,5.0,0.0,NoSidewalk,Whittier Heights,93.0,Medium
47_12,47.73052215576172,-122.3581771850586,1,5.0,5.0,0.0,NoSidewalk,Whittier Heights,99.5,Medium
47_14,47.73400115966797,-122.34513785622336,11,1.4545454545454546,2.0,0.0,CurbRamp,Green Lake,98.4,Low
47_15,47.73150889078776,-122.33937666151259,8,5.0,5.0,0.0,NoSidewalk,Green Lake,96.0,Medium
47_16,47.731753051280975,-122.33501422405243,64,3.328125,5.0,0.015625,NoSidewalk,Green Lake,78.7,High
47_17,47.73129170735677,-122.33279927571614,15,3.0,3.0,0.0,CurbRamp,Green Lake,95.5,Medium
47_18,47.73284563810929,-122.32359347136125,45,3.9555555555555557,5.0,0.0,NoSidewalk,Roosevelt,82.2,Medium
47_19,47.73388084998498,-122.32207958514874,12,2.5,4.0,0.0,Obstacle,Roosevelt,97.0,Low
47_20,47.7339111328125,-122.31531219482422,5,2.6,3.0,0.0,SurfaceProblem,Roosevelt,98.7,Low
47_21,47.73226109946646,-122.312795499476,40,2.875,4.0,0.0,SurfaceProblem,Roosevelt,88.5,Medium
47_22,47.73244611299955,-122.30493739201472,63,3.0,3.0,0.0,NoSidewalk,Ravenna,81.1,High
47_23,47.73204582278468,-122.30084978632566,114,3.1491228070175437,5.0,0.0,NoSidewalk,Ravenna,64.1,High
47_24,47.73146201468803,-122.29688201079497,36,2.9722222222222223,3.0,0.0,NoSidewalk,Ravenna,89.3,Medium
4_10,47.51859792073568,-122.36555692884657,33,4.363636363636363,5.0,0.0,CurbRamp,Industrial District,85.6,Medium
4_11,47.518781014851164,-122.36093664169312,108,4.62037037037037,5.0,0.0,NoCurbRamp,Industrial District,50.1,High
4_12,47.51850688457489,-122.35742425918579,32,3.5625,5.0,0.0,CurbRamp,Industrial District,88.6,Medium
4_14,47.519301891326904,-122.34800910949707,15,4.8,5.0,0.0,Obstacle,Industrial District,92.8,Medium
4_15,47.518495800851404,-122.34055223136113,82,4.134146341463414,5.0,0.011494252873563218,NoSidewalk,Industrial District,66.1,High
4_16,47.52006721496582,-122.33804702758789,2,3.5,4.0,0.0,NoCurbRamp,Industrial District,99.3,Medium
4_27,47.517971370531164,-122.27941562818444,23,3.5652173913043477,4.0,0.0,NoSidewalk,Mount Baker,91.8,Medium
4_29,47.51708062489828,-122.27163162231446,58,3.9310344827586206,4.0,0.0,NoSidewalk,Mount Baker,77.2,High
4_30,47.51823154572518,-122.26531022594821,28,3.0357142857142856,4.0,0.0,NoCurbRamp,Mount Baker,91.5,Medium
4_31,47.51844813028971,-122.26104049682617,29,2.7241379310344827,4.0,0.0,CurbRamp,Mount Baker,92.1,Medium
4_32,47.51742873320708,-122.25668293720967,37,3.135135135135135,4.0,0.0,NoSidewalk,Mount Baker,88.4,Medium
4_5,47.51665573120117,-122.39013977050782,20,3.55,5.0,0.0,SurfaceProblem,Industrial District,92.9,Medium
4_6,47.51638112749372,-122.38695362636021,27,3.5185185185185186,5.0,0.03571428571428571,NoSidewalk,Industrial District,90.5,Medium
4_8,47.51916365189986,-122.37682758678089,11,1.2727272727272727,3.0,0.0,CurbRamp,Industrial District,98.6,Low
4_9,47.52001762390137,-122.37250137329102,1,3.0,3.0,0.0,NoSidewalk,Industrial District,99.7,Medium
5_10,47.52475357055664,-122.36559143066407,10,2.4,5.0,0.0,CurbRamp,Industrial District,97.6,Low
5_11,47.52254006067912,-122.36053816477458,116,3.8017241379310347,5.0,0.0,NoCurbRamp,Industrial District,55.9,High
5_12,47.522649346328365,-122.35723039580554,37,2.891891891891892,5.0,0.0,CurbRamp,Industrial District,89.3,Medium
5_14,47.52183459355281,-122.34795526357797,26,4.576923076923077,5.0,0.0,NoCurbRamp,Industrial District,88.1,Medium
5_15,47.52167892456055,-122.33893437539378,31,4.645161290322581,5.0,0.0,Obstacle,Industrial District,85.6,Medium
5_16,47.522240214877655,-122.33541297912598,34,3.588235294117647,5.0,0.19444444444444445,SurfaceProblem,Industrial District,87.8,Medium
5_17,47.523855171951595,-122.33046153947419,50,3.76,4.0,0.0,NoSidewalk,Industrial District,81.2,High
5_18,47.523375059428965,-122.32664329127262,18,2.7222222222222223,4.0,0.0,CurbRamp,Industrial District,95.1,Low
5_19,47.524031588905736,-122.32275350470292,18,2.888888888888889,4.0,0.0,CurbRamp,Industrial District,94.8,Low
5_20,47.522708644037664,-122.31603838049847,44,3.3863636363636362,4.0,0.0,NoSidewalk,Industrial District,85.1,Medium
5_21,47.52302551269531,-122.31296081542969,5,4.0,4.0,0.0,NoSidewalk,Industrial District,98.0,Medium
5_26,47.52265514026988,-122.28471374511719,4,2.5,4.0,0.0,Obstacle,Mount Baker,99.0,Low
5_28,47.52234022957938,-122.2769753592355,13,2.4615384615384617,4.0,0.0,CurbRamp,Mount Baker,96.8,Low
5_30,47.52149963378906,-122.26427459716797,2,1.5,2.0,0.0,CurbRamp,Mount Baker,99.7,Low
5_5,47.52367796380836,-122.3897292355457,81,3.308641975308642,5.0,0.0,Obstacle,Industrial District,73.2,High
5_6,47.52269917726517,-122.38640177249908,63,2.7936507936507935,5.0,0.0,Obstacle,Industrial District,82.4,Medium
5_7,47.5215576171875,-122.38318099975587,10,1.6,3.0,0.0,CurbRamp,Industrial District,98.4,Low
5_8,47.52201180709036,-122.37677845201995,19,1.4210526315789473,2.0,0.0,CurbRamp,Industrial District,97.3,Low
5_9,47.52311652047293,-122.37062508719308,12,3.4166666666666665,4.0,0.21428571428571427,CurbRamp,Industrial District,95.9,Medium
6_11,47.52767975028904,-122.3620341509238,85,4.011764705882353,5.0,0.011494252873563218,NoCurbRamp,Industrial District,65.9,High
6_12,47.5279897201893,-122.35604876141215,78,3.8333333333333335,5.0,0.0,NoCurbRamp,Industrial District,70.1,High
6_13,47.528849093119305,-122.35082550048828,57,4.245614035087719,5.0,0.0,NoCurbRamp,Industrial District,75.8,High
6_14,47.528256877776116,-122.34680631083828,51,3.803921568627451,5.0,0.0,NoCurbRamp,Industrial District,80.6,High
6_15,47.52643330891927,-122.34110296340216,20,4.45,5.0,0.0,Obstacle,Industrial District,91.1,Medium
6_16,47.52582931518555,-122.33492279052734,1,4.0,4.0,0.0,NoSidewalk,Industrial District,99.6,Medium
6_17,47.53014246622721,-122.32878748575847,5,4.0,4.0,0.0,NoSidewalk,Industrial District,98.0,Medium
6_18,47.529578040627875,-122.32572555541992,32,3.9375,4.0,0.0,NoSidewalk,Industrial District,87.4,Medium
6_19,47.52770686793972,-122.32138236793313,72,2.625,4.0,0.0,CurbRamp,Industrial District,81.1,Medium
6_21,47.525657653808594,-122.31184768676758,2,2.0,2.0,0.0,CurbRamp,Industrial District,99.6,Low
6_26,47.52767828739051,-122.28747535474372,30,2.2666666666666666,5.0,0.030303030303030304,CurbRamp,North Beacon Hill,93.2,Medium
6_27,47.52654266357422,-122.27960205078125,1,2.0,2.0,0.0,NoSidewalk,Mount Baker,99.8,Low
6_30,47.528235508845405,-122.26636915940504,25,3.04,5.0,0.0,CurbRamp,Mount Baker,92.4,Medium
6_5,47.52870706032063,-122.39066850728003,210,3.9904761904761905,5.0,0.004310344827586207,NoSidewalk,Industrial District,16.200000000000003,High
6_6,47.52809340378334,-122.38570121238972,103,2.7475728155339807,5.0,0.008620689655172414,Obstacle,Industrial District,71.7,Medium
6_7,47.529079206062086,-122.38085868141867,33,1.7272727272727273,3.0,0.0,CurbRamp,Industrial District,94.3,Medium
6_8,47.52981638908386,-122.37602138519287,16,3.8125,5.0,0.125,NoCurbRamp,Industrial District,93.9,Medium
6_9,47.529405975341795,-122.37276306152344,5,3.2,5.0,0.0,NoCurbRamp,Industrial District,98.4,Medium
7_11,47.53386655904479,-122.3599130662821,58,3.8620689655172415,5.0,0.0,NoCurbRamp,Industrial District,77.6,High
7_12,47.53260955810547,-122.35674392700196,40,3.825,5.0,0.0,NoCurbRamp,Industrial District,84.7,Medium
