time_bin,properties/neighborhood,barrier_count,severity_mean,severity_max,severity_std,temp_ratio,prop_CurbRamp,prop_NoSidewalk,prop_NoCurbRamp,prop_SurfaceProblem,prop_Obstacle,prop_Occlusion,prop_Other,weighted_impact,accessibility_score,barrier_count_lag1,barrier_count_lag2,barrier_count_lag3,barrier_count_roll3,barrier_count_roll5,severity_mean_lag1,severity_mean_lag2,severity_mean_lag3,severity_mean_roll3,severity_mean_roll5,accessibility_score_lag1,accessibility_score_lag2,accessibility_score_lag3,accessibility_score_roll3,accessibility_score_roll5,temp_ratio_lag1,temp_ratio_lag2,temp_ratio_lag3,temp_ratio_roll3,temp_ratio_roll5,time_position,time_sin,time_cos,barriers_per_km2,area_km2,population,median_income,pct_minority,pct_elderly,equity_concern_score,barriers_per_km2_norm,area_km2_norm,population_norm,median_income_norm,pct_minority_norm,pct_elderly_norm,equity_concern_score_norm
48,Madison Park,133.0,2.1503759398496243,5.0,1.2339652799588798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-286.0,-21.503759398496243,351.62311557788945,345.92763157894734,346.39285714285717,133.0,133.0,2.605501029054099,2.5432030294325,2.5560460313609203,2.1503759398496243,2.1503759398496243,44.08319514118346,39.08401388259955,38.59504213350835,-21.503759398496243,-21.503759398496243,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.24120603015075376,0.9984738782203788,0.05522603110450817,379.3152884944177,1.7953402371495029,,,,,727.1847499633914,-0.6465615271985314,-0.3174116413447163,0.0,0.0,0.0,0.0,-0.666057661273894
49,Madison Park,410.0,2.8268292682926828,5.0,1.24376673538522,0.0024390243902439024,0.15609756097560976,0.15853658536585366,0.08536585365853659,0.4878048780487805,0.10975609756097561,0.0,0.0024390243902439024,2453.0,59.82926829268293,133.0,345.92763157894734,346.39285714285717,271.5,271.5,2.1503759398496243,2.5432030294325,2.5560460313609203,2.4886026040711533,2.4886026040711533,-21.503759398496243,39.08401388259955,38.59504213350835,19.162754447093345,19.162754447093345,0.0,0.004516931374460902,0.002911111733831185,0.0012195121951219512,0.0012195121951219512,0.24623115577889448,0.9997196336934779,0.023678133536623878,379.3152884944177,1.7953402371495029,,,,,727.1847499633914,-0.6465615271985314,-0.3174116413447163,0.0,0.0,0.0,0.0,-0.666057661273894
50,Madison Park,138.0,3.079710144927536,5.0,0.5411746375833613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1275.0,92.3913043478261,410.0,133.0,346.39285714285717,227.0,227.0,2.8268292682926828,2.1503759398496243,2.5560460313609203,2.6856384510232814,2.6856384510232814,59.82926829268293,-21.503759398496243,38.59504213350835,43.57227108067093,43.57227108067093,0.0024390243902439024,0.0,0.002911111733831185,0.0008130081300813008,0.0008130081300813008,0.25125628140703515,0.9999688468941563,-0.007893366909713088,379.3152884944177,1.7953402371495029,,,,,727.1847499633914,-0.6465615271985314,-0.3174116413447163,0.0,0.0,0.0,0.0,-0.666057661273894
130,Madrona,24.0,2.2083333333333335,4.0,1.062366786192884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-22.083333333333336,351.62311557788945,345.92763157894734,346.39285714285717,24.0,24.0,2.605501029054099,2.5432030294325,2.5560460313609203,2.2083333333333335,2.2083333333333335,44.08319514118346,39.08401388259955,38.59504213350835,-22.083333333333336,-22.083333333333336,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.6532663316582915,-0.8209088751292625,-0.571059207730695,1332.1357720240874,1.056949321209686,7800.0,142000.0,32.5,11.8,2570.9258823187192,2.6871382999266618,-0.39123317478933795,-0.37411666308400165,1.1644720243563251,0.5556325186738937,0.14048905506381823,1.3313905936504191
131,Madrona,410.0,2.5341463414634147,5.0,1.2010813701616634,0.0,0.6609756097560976,0.1902439024390244,0.0,0.14390243902439023,0.0,0.004878048780487805,0.0,698.0,17.024390243902438,24.0,345.92763157894734,346.39285714285717,217.0,217.0,2.2083333333333335,2.5432030294325,2.5560460313609203,2.371239837398374,2.371239837398374,-22.083333333333336,39.08401388259955,38.59504213350835,-2.5294715447154488,-2.5294715447154488,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.6582914572864321,-0.838527236237377,-0.544859682935071,1332.1357720240874,1.056949321209686,7800.0,142000.0,32.5,11.8,2570.9258823187192,2.6871382999266618,-0.39123317478933795,-0.37411666308400165,1.1644720243563251,0.5556325186738937,0.14048905506381823,1.3313905936504191
132,Madrona,410.0,2.4560975609756097,5.0,0.9351983643477106,0.00975609756097561,0.0,0.0,0.0,0.9804878048780488,0.01951219512195122,0.0,0.0,2028.0,49.46341463414634,410.0,24.0,346.39285714285717,281.3333333333333,281.3333333333333,2.5341463414634147,2.2083333333333335,2.5560460313609203,2.3995257452574528,2.3995257452574528,17.024390243902438,-22.083333333333336,38.59504213350835,14.801490514905147,14.801490514905147,0.0,0.0,0.002911111733831185,0.0032520325203252032,0.0032520325203252032,0.6633165829145728,-0.8553097351604116,-0.5181170301580778,1332.1357720240874,1.056949321209686,7800.0,142000.0,32.5,11.8,2570.9258823187192,2.6871382999266618,-0.39123317478933795,-0.37411666308400165,1.1644720243563251,0.5556325186738937,0.14048905506381823,1.3313905936504191
133,Madrona,410.0,3.1097560975609757,5.0,0.8215629680902742,0.01707317073170732,0.0,0.0,0.6829268292682927,0.0,0.3121951219512195,0.0,0.004878048780487805,3628.0,88.48780487804879,410.0,410.0,24.0,410.0,313.5,2.4560975609756097,2.5341463414634147,2.2083333333333335,2.6999999999999997,2.5770833333333334,49.46341463414634,17.024390243902438,-22.083333333333336,51.65853658536586,33.22306910569106,0.00975609756097561,0.0,0.0,0.00894308943089431,0.0067073170731707325,0.6683417085427136,-0.8712396427384596,-0.49085790705759375,1332.1357720240874,1.056949321209686,7800.0,142000.0,32.5,11.8,2570.9258823187192,2.6871382999266618,-0.39123317478933795,-0.37411666308400165,1.1644720243563251,0.5556325186738937,0.14048905506381823,1.3313905936504191
134,Madrona,154.0,3.175324675324675,5.0,0.6776846094199462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1467.0,95.25974025974025,410.0,410.0,410.0,324.6666666666667,281.6,3.1097560975609757,2.4560975609756097,2.5341463414634147,2.9137261112870867,2.6967316017316016,88.48780487804879,49.46341463414634,17.024390243902438,77.73698659064513,45.6304033365009,0.01707317073170732,0.00975609756097561,0.0,0.00894308943089431,0.005365853658536586,0.6733668341708543,-0.8863010796932088,-0.4631094861203475,1332.1357720240874,1.056949321209686,7800.0,142000.0,32.5,11.8,2570.9258823187192,2.6871382999266618,-0.39123317478933795,-0.37411666308400165,1.1644720243563251,0.5556325186738937,0.14048905506381823,1.3313905936504191
75,Mann,321.0,1.1806853582554517,4.0,0.5108823532049227,0.003115264797507788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.0,-11.806853582554517,351.62311557788945,345.92763157894734,346.39285714285717,321.0,321.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.1806853582554517,1.1806853582554517,44.08319514118346,39.08401388259955,38.59504213350835,-11.806853582554517,-11.806853582554517,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.003115264797507788,0.003115264797507788,0.3768844221105528,0.6986851459933066,-0.7154292884473712,807.314420356359,0.8286734178545885,,,,,1547.7012203722943,0.8509090420867867,-0.41405533696705227,0.0,0.0,0.0,0.0,0.22286278595896725
76,Mann,348.0,2.92816091954023,5.0,0.5506193080934063,0.0,0.04885057471264368,0.03735632183908046,0.5488505747126436,0.2672413793103448,0.08333333333333333,0.011494252873563218,0.0028735632183908046,2642.0,75.91954022988506,321.0,345.92763157894734,346.39285714285717,334.5,334.5,1.1806853582554517,2.5432030294325,2.5560460313609203,2.0544231388978407,2.0544231388978407,-11.806853582554517,39.08401388259955,38.59504213350835,32.056343323665274,32.056343323665274,0.003115264797507788,0.004516931374460902,0.002911111733831185,0.001557632398753894,0.001557632398753894,0.38190954773869346,0.6757518486236088,-0.7371291875117789,807.314420356359,0.8286734178545885,,,,,1547.7012203722943,0.8509090420867867,-0.41405533696705227,0.0,0.0,0.0,0.0,0.22286278595896725
195,Minor,213.0,1.7230046948356808,4.0,0.8919378864999966,0.018779342723004695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-367.0,-17.230046948356808,351.62311557788945,345.92763157894734,346.39285714285717,213.0,213.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.7230046948356808,1.7230046948356808,44.08319514118346,39.08401388259955,38.59504213350835,-17.230046948356808,-17.230046948356808,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.018779342723004695,0.018779342723004695,0.9798994974874372,-0.12595970506771748,0.9920353585932579,976.131292203964,1.4342332954402082,,,,,1871.3397829816925,1.441560467221322,-0.3535137487772656,0.0,0.0,0.0,0.0,0.5734821168216095
196,Minor,410.0,1.553658536585366,4.0,0.7869962582512834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-637.0,-15.536585365853659,213.0,345.92763157894734,346.39285714285717,311.5,311.5,1.7230046948356808,2.5432030294325,2.5560460313609203,1.6383316157105234,1.6383316157105234,-17.230046948356808,39.08401388259955,38.59504213350835,-16.383316157105234,-16.383316157105234,0.018779342723004695,0.004516931374460902,0.002911111733831185,0.009389671361502348,0.009389671361502348,0.9849246231155779,-0.0945798077948445,0.995517282601106,976.131292203964,1.4342332954402082,,,,,1871.3397829816925,1.441560467221322,-0.3535137487772656,0.0,0.0,0.0,0.0,0.5734821168216095
197,Minor,410.0,2.7195121951219514,5.0,1.106486655997177,0.00975609756097561,0.275609756097561,0.007317073170731708,0.0,0.6390243902439025,0.07073170731707316,0.007317073170731708,0.0,1737.0,42.36585365853658,410.0,213.0,346.39285714285717,344.3333333333333,344.3333333333333,1.553658536585366,1.7230046948356808,2.5560460313609203,1.9987251421809995,1.9987251421809995,-15.536585365853659,-17.230046948356808,38.59504213350835,3.1997404481087037,3.1997404481087037,0.0,0.018779342723004695,0.002911111733831185,0.009511813427993435,0.009511813427993435,0.9899497487437185,-0.06310563131267372,0.9980068533314933,976.131292203964,1.4342332954402082,,,,,1871.3397829816925,1.441560467221322,-0.3535137487772656,0.0,0.0,0.0,0.0,0.5734821168216095
198,Minor,367.0,3.1525885558583107,5.0,0.6083549458065193,0.01907356948228883,0.0,0.0,0.8474114441416893,0.0,0.14986376021798364,0.0,0.0027247956403269754,3375.0,91.96185286103542,410.0,410.0,213.0,395.6666666666667,350.0,2.7195121951219514,1.553658536585366,1.7230046948356808,2.475253095855209,2.2871909956003273,42.36585365853658,-15.536585365853659,-17.230046948356808,39.59704038457278,25.390268551340384,0.00975609756097561,0.0,0.018779342723004695,0.00960988901442148,0.011902252441567283,0.9949748743718593,-0.03156854976481113,0.9995015891261737,976.131292203964,1.4342332954402082,,,,,1871.3397829816925,1.441560467221322,-0.3535137487772656,0.0,0.0,0.0,0.0,0.5734821168216095
149,Montlake,151.0,1.5827814569536425,4.0,0.7861943431835815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-239.0,-15.827814569536425,351.62311557788945,345.92763157894734,346.39285714285717,151.0,151.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.5827814569536425,1.5827814569536425,44.08319514118346,39.08401388259955,38.59504213350835,-15.827814569536425,-15.827814569536425,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.7487437185929648,-0.9999688468941563,-0.007893366909712889,416.76470588841767,2.111503175692633,,,,,798.9789698378992,-0.515534625016669,-0.2858028655082679,0.0,0.0,0.0,0.0,-0.588278174400489
150,Montlake,409.0,2.941320293398533,5.0,1.4438779542158338,0.0,0.5574572127139364,0.3863080684596577,0.0,0.05134474327628362,0.0,0.004889975550122249,0.0,1757.0,42.95843520782397,151.0,345.92763157894734,346.39285714285717,280.0,280.0,1.5827814569536425,2.5432030294325,2.5560460313609203,2.262050875176088,2.262050875176088,-15.827814569536425,39.08401388259955,38.59504213350835,13.565310319143771,13.565310319143771,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.7537688442211056,-0.9997196336934779,0.023678133536623857,416.76470588841767,2.111503175692633,,,,,798.9789698378992,-0.515534625016669,-0.2858028655082679,0.0,0.0,0.0,0.0,-0.588278174400489
151,Montlake,320.0,2.99375,5.0,0.7125993303692006,0.003125,0.0,0.0,0.559375,0.28125,0.159375,0.0,0.0,2550.0,79.6875,409.0,151.0,346.39285714285717,293.3333333333333,293.3333333333333,2.941320293398533,1.5827814569536425,2.5560460313609203,2.505950583450725,2.505950583450725,42.95843520782397,-15.827814569536425,38.59504213350835,35.606040212762515,35.606040212762515,0.0,0.0,0.002911111733831185,0.0010416666666666667,0.0010416666666666667,0.7587939698492462,-0.9984738782203789,0.055226031104507474,416.76470588841767,2.111503175692633,,,,,798.9789698378992,-0.515534625016669,-0.2858028655082679,0.0,0.0,0.0,0.0,-0.588278174400489
106,Mount Baker,16.0,1.5,3.0,0.7302967433402214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-15.0,351.62311557788945,345.92763157894734,346.39285714285717,16.0,16.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.5,1.5,44.08319514118346,39.08401388259955,38.59504213350835,-15.0,-15.0,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.5326633165829145,-0.20379201629015167,-0.9790142052577147,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
107,Mount Baker,409.0,1.5745721271393642,5.0,0.7637233839305799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-644.0,-15.745721271393641,16.0,345.92763157894734,346.39285714285717,212.5,212.5,1.5,2.5432030294325,2.5560460313609203,1.5372860635696821,1.5372860635696821,-15.0,39.08401388259955,38.59504213350835,-15.37286063569682,-15.37286063569682,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.5376884422110553,-0.23459650279236863,-0.972092835524257,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
108,Mount Baker,410.0,1.6219512195121952,5.0,0.7172387268250912,0.0024390243902439024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-665.0,-16.21951219512195,409.0,16.0,346.39285714285717,278.3333333333333,278.3333333333333,1.5745721271393642,1.5,2.5560460313609203,1.5655077822171866,1.5655077822171866,-15.745721271393641,-15.0,38.59504213350835,-15.655077822171863,-15.655077822171863,0.0,0.0,0.002911111733831185,0.0008130081300813008,0.0008130081300813008,0.542713567839196,-0.2651671383986785,-0.9642024625116118,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
109,Mount Baker,410.0,1.6926829268292682,5.0,0.7961982539606542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-694.0,-16.926829268292682,410.0,409.0,16.0,409.6666666666667,311.25,1.6219512195121952,1.5745721271393642,1.5,1.6297354244936093,1.597301568370207,-16.21951219512195,-15.745721271393641,-15.0,-16.29735424493609,-15.97301568370207,0.0024390243902439024,0.0,0.0,0.0008130081300813008,0.0006097560975609756,0.5477386934673367,-0.29547344963467026,-0.9553509515151948,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
110,Mount Baker,410.0,2.9146341463414633,5.0,1.3157055756009255,0.0024390243902439024,0.33658536585365856,0.6634146341463415,0.0,0.0,0.0,0.0,0.0,2813.0,68.60975609756098,410.0,410.0,409.0,410.0,331.0,1.6926829268292682,1.6219512195121952,1.5745721271393642,2.076422764227642,1.860768083964458,-16.926829268292682,-16.21951219512195,-15.745721271393641,11.821138211382113,0.9435386725505396,0.0,0.0024390243902439024,0.0,0.0016260162601626016,0.000975609756097561,0.5527638190954773,-0.3254852265102114,-0.9455471259136672,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
111,Mount Baker,410.0,3.7,5.0,0.7565524688624109,0.007317073170731708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4551.0,111.0,410.0,410.0,410.0,410.0,409.8,2.9146341463414633,1.6926829268292682,1.6219512195121952,2.7691056910569105,2.300768083964458,68.60975609756098,-16.926829268292682,-16.21951219512195,54.22764227642276,26.14353867255054,0.0024390243902439024,0.0,0.0024390243902439024,0.0032520325203252032,0.0024390243902439024,0.5577889447236181,-0.355172552633428,-0.9348007583735984,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
112,Mount Baker,410.0,3.94390243902439,5.0,0.7999232177357807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4851.0,118.3170731707317,410.0,410.0,410.0,410.0,410.0,3.7,2.9146341463414633,1.6926829268292682,3.5195121951219512,2.774634146341463,111.0,68.60975609756098,-16.926829268292682,99.3089430894309,52.95609756097561,0.007317073170731708,0.0024390243902439024,0.0,0.0032520325203252037,0.0024390243902439024,0.5628140703517588,-0.38450583503201075,-0.9231225611078607,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
113,Mount Baker,410.0,3.153658536585366,5.0,0.9054568504664,0.0,0.0,0.4634146341463415,0.0,0.4878048780487805,0.0,0.04878048780487805,0.0,3236.0,78.92682926829268,410.0,410.0,410.0,410.0,410.0,3.94390243902439,3.7,2.9146341463414633,3.5991869918699186,3.0809756097560976,118.3170731707317,111.0,68.60975609756098,102.7479674796748,71.98536585365852,0.0,0.007317073170731708,0.0024390243902439024,0.0024390243902439024,0.001951219512195122,0.5678391959798995,-0.41345583365213395,-0.9105241751974622,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
114,Mount Baker,409.0,2.779951100244499,5.0,0.843364525631206,0.009779951100244499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2274.0,55.59902200488998,410.0,410.0,410.0,409.6666666666667,409.8,3.153658536585366,3.94390243902439,3.7,3.2925040252847517,3.2984292444391436,78.92682926829268,118.3170731707317,111.0,84.28097481463813,86.49053610829506,0.0,0.0,0.007317073170731708,0.0032599837000814994,0.0039072097322440215,0.5728643216080402,-0.4419936905055793,-0.8970181589874634,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
115,Mount Baker,410.0,2.178048780487805,5.0,0.7267209387364727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1786.0,43.5609756097561,409.0,410.0,410.0,409.6666666666667,409.8,2.779951100244499,3.153658536585366,3.94390243902439,2.70388613910589,3.1511121712684123,55.59902200488998,78.92682926829268,118.3170731707317,59.362275627646255,81.4807800107341,0.009779951100244499,0.0,0.0,0.0032599837000814994,0.003419404854195242,0.5778894472361809,-0.47009095843600274,-0.882617975568547,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
116,Mount Baker,410.0,2.819512195121951,5.0,0.9971155250353708,0.07560975609756097,0.0,0.0,0.24146341463414633,0.21707317073170732,0.5317073170731708,0.0,0.00975609756097561,2955.5,72.08536585365854,410.0,409.0,410.0,409.6666666666667,409.8,2.178048780487805,2.779951100244499,3.153658536585366,2.5925040252847515,2.975014610292802,43.5609756097561,55.59902200488998,78.92682926829268,57.081787822768206,73.6978531814658,0.0,0.009779951100244499,0.0,0.028463235732601826,0.017077941439561095,0.5829145728643216,-0.49771962947568277,-0.8673379793567149,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
117,Mount Baker,410.0,3.4317073170731707,5.0,0.7343939584816844,0.007317073170731708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4221.0,102.95121951219512,410.0,410.0,409.0,410.0,409.8,2.819512195121951,2.178048780487805,2.779951100244499,2.809756097560975,2.8725755859025583,72.08536585365854,43.5609756097561,55.59902200488998,72.8658536585366,70.62468244975848,0.07560975609756097,0.0,0.009779951100244499,0.02764227642276423,0.018541356073707438,0.5879396984924623,-0.5248521627644683,-0.8511934017844947,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
118,Mount Baker,400.0,3.47,5.0,0.7385551158497717,0.005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4164.0,104.1,410.0,410.0,410.0,406.6666666666667,407.8,3.4317073170731707,2.819512195121951,2.178048780487805,3.2404065040650405,2.935843878585485,102.95121951219512,72.08536585365854,43.5609756097561,93.04552845528455,75.65931659609996,0.007317073170731708,0.07560975609756097,0.0,0.029308943089430894,0.019541356073707435,0.592964824120603,-0.5514615120031073,-0.8342003361179176,149.24690771177353,32.99230835327762,11000.0,78000.0,55.8,12.4,619.8922858945548,-1.4515179009331134,2.801543339600979,0.12152834278524897,-0.6532404039072068,2.3810239493281498,0.3016382652840797,-0.7822947736102938
171,North Beacon Hill,123.0,1.4878048780487805,4.0,0.7055500546723391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-183.0,-14.878048780487806,351.62311557788945,345.92763157894734,346.39285714285717,123.0,123.0,2.605501029054099,2.5432030294325,2.5560460313609203,1.4878048780487805,1.4878048780487805,44.08319514118346,39.08401388259955,38.59504213350835,-14.878048780487806,-14.878048780487806,0.00680095331825695,0.004516931374460902,0.002911111733831185,0.0,0.0,0.8592964824120602,-0.7733233312153395,0.6340118495722382,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
172,North Beacon Hill,410.0,1.6341463414634145,5.0,0.9132573572310845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-670.0,-16.341463414634145,123.0,345.92763157894734,346.39285714285717,266.5,266.5,1.4878048780487805,2.5432030294325,2.5560460313609203,1.5609756097560976,1.5609756097560976,-14.878048780487806,39.08401388259955,38.59504213350835,-15.609756097560975,-15.609756097560975,0.0,0.004516931374460902,0.002911111733831185,0.0,0.0,0.864321608040201,-0.7529230638333771,0.6581085472380375,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
173,North Beacon Hill,410.0,1.5853658536585367,4.0,0.8471326513035171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-650.0,-15.853658536585368,410.0,123.0,346.39285714285717,314.3333333333333,314.3333333333333,1.6341463414634145,1.4878048780487805,2.5560460313609203,1.5691056910569106,1.5691056910569106,-16.341463414634145,-14.878048780487806,38.59504213350835,-15.691056910569108,-15.691056910569108,0.0,0.0,0.002911111733831185,0.0,0.0,0.8693467336683417,-0.7317722663670767,0.681549227991634,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
174,North Beacon Hill,410.0,3.868292682926829,5.0,0.9341232895047791,0.012195121951219513,0.012195121951219513,0.9878048780487805,0.0,0.0,0.0,0.0,0.0,4726.0,115.26829268292684,410.0,410.0,123.0,410.0,338.25,1.5853658536585367,1.6341463414634145,1.4878048780487805,2.3626016260162603,2.14390243902439,-15.853658536585368,-16.341463414634145,-14.878048780487806,27.691056910569106,17.04878048780488,0.0,0.0,0.0,0.0040650406504065045,0.003048780487804878,0.8743718592964824,-0.7098920223913331,0.7043105256526719,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
175,North Beacon Hill,410.0,2.9634146341463414,5.0,1.049451154160446,0.00975609756097561,0.0,0.3878048780487805,0.0,0.5829268292682926,0.0,0.02926829268292683,0.0,3010.0,73.41463414634147,410.0,410.0,410.0,410.0,352.6,3.868292682926829,1.5853658536585367,1.6341463414634145,2.8056910569105695,2.3078048780487803,115.26829268292684,-15.853658536585368,-16.341463414634145,57.60975609756098,28.321951219512197,0.012195121951219513,0.0,0.0,0.007317073170731707,0.004390243902439024,0.8793969849246231,-0.6873041426091843,0.7263697512646394,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
176,North Beacon Hill,410.0,2.4829268292682927,5.0,0.9967925183839932,0.012195121951219513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2036.0,49.65853658536585,410.0,410.0,410.0,410.0,410.0,2.9634146341463414,3.868292682926829,1.5853658536585367,3.104878048780488,2.506829268292683,73.41463414634147,115.26829268292684,-15.853658536585368,79.44715447154472,41.22926829268293,0.00975609756097561,0.012195121951219513,0.0,0.011382113821138212,0.006829268292682928,0.8844221105527639,-0.664031143110431,0.7477049157117094,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
177,North Beacon Hill,410.0,1.9780487804878049,5.0,0.9208299103395888,0.0024390243902439024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1622.0,39.5609756097561,410.0,410.0,410.0,410.0,410.0,2.4829268292682927,2.9634146341463414,3.868292682926829,2.4747967479674795,2.575609756097561,49.65853658536585,73.41463414634147,115.26829268292684,54.21138211382114,52.40975609756098,0.012195121951219513,0.00975609756097561,0.012195121951219513,0.008130081300813009,0.007317073170731707,0.8894472361809045,-0.6400962229271073,0.7682947516379706,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
178,North Beacon Hill,409.0,1.882640586797066,5.0,0.6537350233845933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1540.0,37.65281173594132,410.0,410.0,410.0,409.6666666666667,409.8,1.9780487804878049,2.4829268292682927,2.9634146341463414,2.114538732184388,2.635064702725267,39.5609756097561,49.65853658536585,73.41463414634147,42.29077464368776,63.11105015206632,0.0024390243902439024,0.012195121951219513,0.00975609756097561,0.004878048780487805,0.007317073170731707,0.8944723618090452,-0.6155232409081798,0.788118734647192,299.8684221646204,13.8293988078658,,,,,574.8772860150754,-0.9245278483760047,0.8857080586341984,0.0,0.0,0.0,0.0,-0.8310625379004034
